,AP Connection Count,Electricity Demand kBTU/h,Day of Week,Occupied
6/5/18 13:30,0.713924051,0.493073655,0.166666667,1
6/5/18 13:40,0.763291139,0.538544653,0.166666667,1
6/5/18 13:50,0.802531646,0.548392128,0.166666667,1
6/5/18 14:00,0.825316456,0.492227828,0.166666667,1
6/5/18 14:10,0.748101266,0.525334351,0.166666667,1
6/5/18 14:20,0.717721519,0.495234304,0.166666667,1
6/5/18 14:30,0.724050633,0.489827218,0.166666667,1
6/5/18 14:40,0.730379747,0.476150265,0.166666667,1
6/5/18 14:50,0.737974684,0.538719721,0.166666667,1
6/5/18 15:00,0.744303797,0.539660981,0.166666667,1
6/5/18 15:10,0.750632911,0.514886888,0.166666667,1
6/5/18 15:20,0.758227848,0.524262141,0.166666667,1
6/5/18 15:30,0.764556962,0.504571352,0.166666667,1
6/5/18 15:40,0.770886076,0.49719014,0.166666667,1
6/5/18 15:50,0.778481013,0.461366568,0.166666667,1
6/5/18 16:00,0.784810127,0.496077529,0.166666667,1
6/5/18 16:10,0.791139241,0.521412867,0.166666667,1
6/5/18 16:20,0.797468354,0.53536448,0.166666667,1
6/5/18 16:30,0.715189873,0.524846835,0.166666667,1
6/5/18 16:40,0.83164557,0.533116747,0.166666667,1
6/5/18 16:50,0.835443038,0.491233807,0.166666667,1
6/5/18 17:00,0.711392405,0.505563973,0.166666667,1
6/5/18 17:10,0.618987342,0.450613472,0.166666667,1
6/5/18 17:20,0.620253165,0.468723907,0.166666667,1
6/5/18 17:30,0.640506329,0.445783715,0.166666667,1
6/5/18 17:40,0.688607595,0.462530675,0.166666667,1
6/5/18 17:50,0.696202532,0.492398467,0.166666667,1
6/5/18 18:00,0.774683544,0.507098229,0.166666667,1
6/5/18 18:10,0.796202532,0.523498332,0.166666667,1
6/5/18 18:20,0.716455696,0.48858471,0.166666667,1
6/5/18 18:30,0.62278481,0.470215065,0.166666667,1
6/5/18 18:40,0.556962025,0.563736381,0.166666667,1
6/5/18 18:50,0.505063291,0.538265207,0.166666667,1
6/5/18 19:00,0.5,0.483892378,0.166666667,1
6/5/18 19:10,0.52278481,0.514876328,0.166666667,1
6/5/18 19:20,0.546835443,0.518065105,0.166666667,1
6/5/18 19:30,0.511392405,0.51009103,0.166666667,1
6/5/18 19:40,0.52278481,0.517697808,0.166666667,1
6/5/18 19:50,0.520253165,0.528083777,0.166666667,1
6/5/18 20:00,0.486075949,0.551222941,0.166666667,1
6/5/18 20:10,0.488607595,0.532468986,0.166666667,1
6/5/18 20:20,0.474683544,0.484880312,0.166666667,1
6/5/18 20:30,0.451898734,0.470285989,0.166666667,1
6/5/18 20:40,0.429113924,0.476235861,0.166666667,1
6/5/18 20:50,0.427848101,0.436567039,0.166666667,1
6/5/18 21:00,0.421518987,0.402567432,0.166666667,1
6/5/18 21:10,0.384810127,0.415604371,0.166666667,1
6/5/18 21:20,0.358227848,0.422009011,0.166666667,1
